id,category,title,body
949,consommer,TVA juste (ou Taxe juste) pour remplacer la TVA,"TVA ou Taxe Juste pour favoriser la Transition Ecologique, 

Taxe Sociale et Juste : 
Pour booster les filières de produits/services d’avenir bons pour l’environnement et la santé,
Désavantager les Filières polluantes pour accélérer / pousser leur modernisation et environnementalisation, via la TVA ou une taxe de remplacement ou un système complémentaire. (bonus/malus), aider à créer des emplois durables, et faire évoluer des activités existantes naturellement vers des emplois plus durables. 

1e étape : un barème sur les catégories de produits et services
2e étape : un calculateur exact basé sur des données scientifiques (sur le même modèle que le calcul du prix de l'électricité)

Plusieurs milliers de personnes ont déjà signé la pétition : 
https://www.change.org/p/emmanuel-macron-pour-la-mise-en-place-d-une-taxe-juste-au-niveau-français-et-européen-ecologique-sociale"
950,consommer,Cours de réparation dès l’école primaire ,"Nous aimerions tous savoir réparer les multiples objets du quotidien. Pour diminuer notre consommation, il faudrait que l’on apprenne les bases de la réparation dès l’école primaire, sous forme ludique puis de plus en plus technique au fur et à mesure des années d’étude.
Nous pourrions aussi enseigner les bases de la réparation et de l’isolation d’une maison. Afin que chacun devienne un acteur de la rénovation."
1012,consommer,Associer un QR code a chaque produit,"Ce QR code donnera l'adresse du site et la référence du produit, où l'on pourra consulter : 
- le lieu et la date de fabrication, 
- les ingrédients et composants et leur traçabilité, 
- la date de péremption, 
- la composition, 
- les allergènes, 
- les précautions d'emploi, 
- un éventuel manuel d'utilisation, 
- les consignes de recyclage, 
- le coût carbone, 
- le score santé."
870,consommer,Développer la consigne verre puis la rendre obligatoire,"L'idée serait d'aboutir à un système de consigne verre pour tous les produits vendus en bouteille ou en pack. Cela permettrait de limiter les déchets plastiques tout en développant une industrie de collecte et remise en condition des bouteilles qui aurait l'avantage d'être difficilement délocalisable (il pourrait être utile de faire en sorte que les bouteilles ne retournent pas en chine pour se faire reconditionner, voire limiter les distances de transport).

Pour faciliter la mise en place:
 - le système pourrait commencer graduellement, par région et/ou par catégories de bouteille.
 - un certains nombre de modèles standards (10-40 ?) devraient être définis pour améliorer la portabilité et éviter que chaque marque ait son modèle (petites bouteilles de boisson, grandes bouteilles de boisson, vin, limonade, etc., puis produits d'entretient avec des bouteilles suffisamment différentes pour éviter les confusions)
 - Les fournisseurs qui seraient en retard auraient à payer le prix de la consigne sur toutes leur ventes en bouteilles plastiques.
- Des collecteurs automatisés ou non devraient être disponibles avec un bon maillage.

La mesure nécessite d'y réfléchir de manière approfondie, mais j'espère avoir initié une idée,
Merci de votre travail,
Cordialement,"
1989,consommer,Du contrôle et des effets de bord,"Eviter que les règles qui s'appliquent ou s'appliqueront ici, en local ne soient contournées par achat en ligne, sous-traitance, importation ou délocalisation.
que les règles soient contrôlées encore et toujours de manière réelle, concrète et avec vigueur.
que le taux d'impôt des sociétés de grande distribution et équipement grand public (françaises et étrangères) soit rendu public, affiché au moins 1 fois par an avec effet d'annonce pour ceux qui ne paient que trop peu d'impôt par effet d'optimisation fiscale au détriment de la planète ou de la vie en société...et de leurs plus petits camarades de jeu
Que l'Europe ne soit pas un prétexte pour ne rien ou peu faire mais un tremplin pour agir mieux et plus vite : quitte à englober le marché commun EU et renforcer les contrôles en interne (en Europe mais en France de manière unilatérale).
Rendez public l'efficacité du contrôle et donc le taux de respect des règles et dites lorsque vous ne savez pas encore mesurer. Le budget pour le contrôle pourrait bien se révéler un bon investissement vert et social ?"
1017,consommer,Stop à la publicité permanente et aux centres commerciaux,"La publicité incite les citoyens à consommer et pour ceux qui sont conscient des dégâts environnementales engendrées, elle crée de la dissonance cognitive : je sais que ce n'est pas bien de surconsommer mais partout où je regarde on me demande d'acheter des objets.

Il faut interdire la publicité pour les produits qui engendre la plus grande pollution : voitures, voyages en avion, viande, produits à base d'huile de palme

Réglementer la place de la publicité dans l'espace public pour réduire la quantité de sollicitation auxquelles nous sommes soumis (15.000 par jour environ)

Interdire certains modes de publicité comme les panneaux publicitaires lumineux

Réglementer le nombre de centre commerciaux car leur taille et leur puissance commerciale induisent la surconsommation et tuent les petits commerce

Taxer la vente en ligne qui induit des transports individualisés"
1213,consommer,La taxe carbone est la plus juste des taxes,"La taxe carbone est la plus juste des taxes à 4 conditions :
1° Qu’elle s’applique sur tous les usages et pas uniquement sur le carburant des véhicules.
2° Qu’il y ait un mécanisme de compensation aux frontières, ou encore mieux, que l’OMC soit revue pour n’accepter les échanges commerciaux qu’avec des pays qui applique le même niveau de taxe.
3° Supprimer l’évasion fiscale pour ne pas pouvoir consommer ailleurs (non taxé) l’argent produit chez nous.
4° Que les gains viennent principalement en déductions d’autres taxes (SMIC, TVA,…) pour au minimum la rendre globalement neutre pour les bas revenus.
La raison pour laquelle cette taxe est juste est simple. Plus quelqu’un (aussi les entreprises) consomme, plus il est taxé. De plus le produit consommé est polluant, plus la taxe est élevée.
Donc les riches payent beaucoup plus de taxe que les pauvres. Mais ce n’est pas tant d’être riche qui compte que la manière dont on vit. En effet l’agriculteur qui vit avec moins qu’un smic malgré qu’il est « riche » n’a pas de raison d’être taxé davantage."
820,consommer,Réutilisation des objets avant déchetterie ,"Il faut avoir accès libre à la déchetterie pour y récupérer un objet qui nous intéresse afin de lui donner une seconde vie. Trop souvent en déchetterie des objets sont encore utilisables. Les objets sont parfois re-valorisé par le syndicat mais ceci signifie qu'ils sont recyclés avec un coût environnemental. 
J'aimerai avoir l'autorisation de récupérer du bois, ou autre matériaux de construction par exemple. Afin de ne pas consommer du neuf et économiser de l'argent. Actuellement interdit dans les déchetteries. 
Ou bien chaque déchetterie pourrait avoir obligation de travailler en lien direct avec une ressourcerie/recyclerie."
2030,consommer,"Retour de la consigne sur les bouteilles en plastique, en verre, les bocaux et tout autre emballage pouvant être consigné","La consigne est un moyen simple et efficace d'éviter le gaspillage. C'est du bon sens. C'est une mesure non contraignante, ni pour le consommateur, ni pour le producteur. Elle pourrait par ailleurs déboucher à la création d'emploi."
879,consommer,Rationnement... pour sortir de la taxe,"Je vous invite à cette lecture...

https://www.lemonde.fr/idees/article/2019/08/28/le-climat-une-drole-de-guerre_5503560_3232.html

Le rationnement peut d'ailleurs s'appliquer à beaucoup d'autres champs que le transport, à partir du moment où les produits ont une étiquette carbone. La consommation du numérique peut aussi être touchée grâce à des applications telles que développées par l'organisme de JM Jancovici récemment, qui mesure l'impact carbone de la consommation numérique des particuliers en fonction de la bande passante : https://www.linfodurable.fr/technomedias/une-extension-web-pour-mesurer-notre-empreinte-sur-internet-14502

Merci pour votre travail et votre implication !"
963,consommer,Économie d’énergie ,Scanner toutes les maisons Françaises afin de détecter les maisons energivores et imposer aux propriétaires d’effectuer les travaux d’isolation nécessaire via des prêts à taux zéro remboursable sur une longue période
822,consommer,"Natalité, sécurité sociale, rationnement, calcul de l’empreinte carbone, boycott","Inverser la politique actuelle de natalité : allocations familiales pour le premier enfant mais pas pour les suivants (à appliquer sur les nouvelles naissances) et d’un montant forfaitaire égal pour tou.te.s .

Protection sociale en parallèle pour assurer à chacun que les efforts individuels soient faits sans risques : 
- Revenu d’existence d’un montant suffisant pour assurer les besoins essentiels, associé à un droit constitutionnel d’ accès aux ressources publiques pour tou.te.s. Cela implique de remettre et développer les services publiques sur tout le territoire de manière à réduire les déplacements.
- Associé à une sécurité sociale devenue universellement intégrale du type couverture maladie universelle complémentaire – pas de tiers payant, tout est financé par l’extension des cotisations patronales à la mesure du nécessaire, l’idée étant de limiter le profit des actionnaires au bénéfice universel de la société toute entière.

Introduire progressivement un rationnement, avec la carte carbone qui est équitable au contraire de la taxe carbone.

Remettre immédiatement en ligne le système de calcul du bilan carbone fourni par l’Ademe, pour permettre à chaque citoyen.ne d’évaluer ses émissions en détail.

Supprimer les lois pénalisant l’appel au boycott : les citoyens doivent avoir un levier pour mettre la pression sur les entreprises les plus émettrices, afin de les inciter à décarboner leurs activités."
